unfiltered/bin.139Archaea[:w92.98%;c97.93%]Euryarchaeota[:w92.98%;c97.93%]Methanobacteria[:w92.58%;c97.47%]Methanobacteriales[:w92.58%;c97.47%]Methanobacteriaceae[:w60.96%;c71.72%]Methanobacterium[:w59.57%;c70.34%]Methanobacterium formicicum[:w2.01%;c2.76%]
unfiltered/bin.14Bacteria[:w9.62%;c20.00%]Candidatus Uhrbacteria[:w9.62%;c20.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.140Bacteria[:w46.19%;c54.98%]Chloroflexi[:w39.08%;c34.26%]Anaerolineae[:w1.27%;c0.40%]Anaerolineales[:w1.16%;c0.20%]Anaerolineaceae[:w1.16%;c0.20%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.141Bacteria[:w67.13%;c68.45%]Acidobacteria[:w56.09%;c54.89%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.142Bacteria[:w43.24%;c43.36%]Spirochaetes[:w41.03%;c40.09%]Spirochaetia[:w1.00%;c0.93%]Spirochaetales[:w1.00%;c0.93%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.143Bacteria[:w18.87%;c20.85%]Proteobacteria[:w13.98%;c15.59%]Deltaproteobacteria[:w7.43%;c8.44%]Myxococcales[:w2.65%;c2.38%]Polyangiaceae[:w0.74%;c0.70%]Sorangium[:w0.15%;c0.20%]Sorangium cellulosum[:w0.15%;c0.20%]
unfiltered/bin.144Bacteria[:w44.77%;c46.48%]Chloroflexi[:w38.13%;c37.05%]Anaerolineae[:w6.65%;c8.23%]Anaerolineales[:w5.03%;c6.35%]Anaerolineaceae[:w5.03%;c6.35%]Pelolinea[:w0.75%;c1.20%]Pelolinea submarina[:w0.75%;c1.20%]
unfiltered/bin.145Bacteria[:w86.06%;c91.10%]Proteobacteria[:w85.97%;c90.94%]Gammaproteobacteria[:w74.24%;c83.62%]Methylococcales[:w63.45%;c76.79%]Methylococcaceae[:w29.70%;c44.20%]Methylobacter[:w15.38%;c24.01%]Methylobacter tundripaludum[:w9.22%;c15.10%]
unfiltered/bin.146Bacteria[:w62.79%;c70.45%]Proteobacteria[:w61.76%;c69.27%]Gammaproteobacteria[:w7.42%;c9.93%]Xanthomonadales[:w0.90%;c0.95%]Xanthomonadaceae[:w0.14%;c0.24%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.147Bacteria[:w65.12%;c71.15%]Proteobacteria[:w65.12%;c71.15%]Betaproteobacteria[:w22.22%;c21.15%]Nitrosomonadales[:w8.26%;c7.69%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.148Bacteria[:w66.71%;c66.72%]Bacteroidetes[:w61.74%;c59.71%]Bacteroidia[:w4.56%;c5.13%]Bacteroidales[:w2.32%;c2.65%]Bacteroidaceae[:w0.12%;c0.17%]Bacteroides[:w0.12%;c0.17%]Bacteroides sp. CAG:1060[:w0.05%;c0.09%]
unfiltered/bin.149Bacteria[:w64.95%;c73.33%]Unofficial_None[:w60.82%;c66.67%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.15Bacteria[:w51.48%;c50.00%]Unofficial_None[:w24.92%;c25.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.150Bacteria[:w3.15%;c10.05%]Candidatus Eisenbacteria[:w1.39%;c4.76%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.151Bacteria[:w30.80%;c32.55%]Acidobacteria[:w16.06%;c16.76%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.152Bacteria[:w14.51%;c25.12%]Ignavibacteriae[:w13.74%;c23.24%]Ignavibacteria[:w4.43%;c8.22%]Ignavibacteriales[:w0.05%;c0.23%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.153Bacteria[:w81.07%;c79.31%]Unofficial_None[:w81.07%;c79.31%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.154Bacteria[:w68.26%;c73.02%]Unofficial_None[:w63.09%;c66.14%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.155Bacteria[:w54.79%;c60.23%]Acidobacteria[:w46.76%;c44.96%]Acidobacteriia[:w0.26%;c0.32%]Acidobacteriales[:w0.09%;c0.21%]Acidobacteriaceae[:w0.09%;c0.21%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.156Archaea[:w28.74%;c38.56%]Thaumarchaeota[:w28.74%;c38.56%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.157Bacteria[:w98.21%;c87.50%]Unofficial_None[:w98.21%;c87.50%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.158Bacteria[:w21.52%;c25.00%]Chloroflexi[:w7.57%;c9.78%]Anaerolineae[:w1.43%;c2.17%]Anaerolineales[:w1.43%;c2.17%]Anaerolineaceae[:w1.43%;c2.17%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.159Bacteria[:w19.07%;c22.06%]Actinobacteria[:w17.48%;c19.12%]Actinobacteria[:w5.19%;c5.51%]Streptomycetales[:w0.81%;c0.74%]Streptomycetaceae[:w0.81%;c0.74%]Streptomyces[:w0.50%;c0.37%]None[:w0.00%;c0.00%]
unfiltered/bin.16Bacteria[:w82.90%;c85.42%]Unofficial_None[:w71.02%;c71.53%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.160Bacteria[:w94.16%;c95.66%]Firmicutes[:w94.16%;c95.66%]Clostridia[:w84.97%;c87.80%]Clostridiales[:w83.92%;c86.86%]Clostridiaceae[:w73.84%;c78.59%]Clostridium[:w70.17%;c75.47%]Clostridium kluyveri[:w5.15%;c7.32%]
unfiltered/bin.161Bacteria[:w66.62%;c74.74%]Candidatus Moranbacteria[:w48.34%;c55.15%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.162Bacteria[:w74.92%;c80.30%]Firmicutes[:w74.37%;c79.29%]Negativicutes[:w39.22%;c46.46%]Selenomonadales[:w17.31%;c18.69%]Sporomusaceae[:w16.97%;c18.18%]Sporomusa[:w2.08%;c3.03%]None[:w0.00%;c0.00%]
unfiltered/bin.163Bacteria[:w81.48%;c82.03%]Unofficial_None[:w74.59%;c73.44%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.164Bacteria[:w17.64%;c23.53%]Firmicutes[:w5.67%;c6.39%]Clostridia[:w2.62%;c3.07%]Clostridiales[:w0.97%;c1.28%]Peptococcaceae[:w0.21%;c0.38%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
